v0,k,theta,rho,eta
0.02397749568623255,0.8666636171088653,0.001,-0.6759292486512648,0.8888712832009551
0.025397687689509237,0.8656415863438766,0.018040577869864353,-0.7280832560495955,0.5829541863698957
0.028088987174144455,0.8605321023404644,0.0152346996790108,-0.7177709090047429,0.580321141181698
0.03203043942322693,0.8580212499982339,0.007023871735236056,-0.7147812621165226,0.5710211436470605
0.03239445128752467,0.8577661580128463,0.013438943279038319,-0.6943220307122336,0.5392859205563639
